"Participant_ID","Progress","Duration_Seconds","Finished","Age","Uni","Full_Part","PTY","PTY_Other","Course_Duration","Current_Year","Course_Name","Gender","Perception_1","Perception_2","Perception_3","Perception_4","Perception_5","Perception_6","Perception_7","Perception_8","Perception_9","Perception_10","Perception_11","Perception_12","Perception_13","Perception_14","Perception_15","Perception_16","Awareness_1","Awareness_2","Awareness_3","Awareness_4","Awareness_5","Awareness_6","Awareness_7","Awareness_8","Experience_1","Experience_2","Experience_3","Experience_4","Experience_5","Experience_6","Experience_7","Experience_8","Knowledge_1","Knowledge_2","Knowledge_3","Knowledge_4","Knowledge_5","Knowledge_6","Knowledge_7","Knowledge_8","crisis_aware","crisis_learnt","understanding_crisis","os_explain","os_learnt","applicability","comments","include","exclude","UKRN","timepoint","ID","crisis_explain","Perception_Score_Total","Perception_Score_Mean","Knowledge_Score_Total","Knowledge_Score_Mean","Awareness_Score_Total","Experience_Score_Total","Perception_Completed","Awareness_Completed","Experience_Completed","Knowledge_Completed","crisis_aware_Completed","crisis_learnt_Completed","os_explain_Completed","os_learnt_Completed","applicability_Completed","crisis_explain_Completed"
"AP0334","100",965,"TRUE","21","UNI10","Full-time","No","","3","Final Year","PSYCHOLOGY BSc (Hons)","Female",1,2,2,2,0,1,1,-1,0,-2,1,2,1,1,-2,-2,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,-2,2,1,1,-2,0,2,-1,1,0,"Where to many studies or classic studies are being replicated",0,0,1,"",1,0,"Non-UKRN",2,333,0,7,0.4375,1,0.125,6,4,1,1,1,1,1,1,1,1,1,1
"AP0487","100",4239,"TRUE","19","UNI06","Full-time","Yes","","4","Year 1","Psychology","Female",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,-1,0,1,-1,-1,0,0,0,0,NA,"",0,0,1,"",1,0,"Non-UKRN",2,611,NA,2,0.125,-2,-0.25,6,2,1,1,1,1,1,0,1,1,1,1
"AP4499","100",953,"TRUE","23","UKRN08","Full-time","No","","3","Year 1","Psychology","Female",2,2,2,1,1,1,2,0,2,2,2,2,2,-2,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2,2,2,1,1,0,2,-2,1,1,"Original studies are being done again using the same methods to see if the same results can be obtained again, making the results more accurate, however there are currently lots of studies being attempted to be replicated and the results are not coming out the same as the original study which brings the validity of the original studies and the findings thereafter into question. ",0,1,1,"",1,0,"UKRN",2,66,1,20,1.25,8,1,7,0,1,1,1,1,1,1,1,1,1,1
"AP5277","100",504,"TRUE","20","UKRN08","Full-time","Other (Please specify)","maybe","3","Year 2","psychology with criminology","male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,"The fact that data provided from research and subsequent conclusions and theories were not replicated when other researches conducted the same research.",0,0,0,"",1,0,"UKRN",2,168,1,-1,-0.0625,0,0,5,5,1,1,1,1,1,1,1,1,1,1
"AP5324","100",535,"TRUE","21","UKRN01","Full-time","Yes","","4","Year 2","Psychology","Female",1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,-1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,-1,-1,1,1,1,1,1,"The replication crisis is where studies are replicated but the results found within these initial studies cannot be replicated ",1,1,1,"",1,0,"UKRN",2,139,1,17,1.0625,4,0.5,6,0,1,1,1,1,1,1,1,1,1,1
"AP7891","100",1078,"TRUE","18","UNI50","Full-time","No","","3","Year 1","Psychology ","Female",2,1,1,1,1,1,0,-1,-1,-1,1,1,1,-2,-1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,-2,-1,1,1,0,0,NA,"",0,0,1,"",1,0,"Non-UKRN",2,310,NA,4,0.25,2,0.25,5,3,1,1,1,1,1,0,1,1,1,1
"AR1078","100",711,"TRUE","19","UNI06","Full-time","Yes","","4","Year 2","Psychology & Marketing","F",1,1,0,0,1,0,1,0,1,1,1,1,1,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,NA,"",1,1,0,"",1,0,"Non-UKRN",2,511,NA,8,0.5,4,0.5,1,1,1,1,1,1,1,0,1,1,1,1
"AR6605","100",579,"TRUE","19","UNI50","Full-time","No","","3","Year 1","Psychology with Forensic Psychology","Male",2,1,0,1,2,2,2,1,2,1,1,2,0,1,-1,-1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,2,0,NA,"",0,0,1,"",1,0,"Non-UKRN",2,282,NA,16,1,7,0.875,5,2,1,1,1,1,1,0,1,1,1,1
"AR6898","100",546,"TRUE","21","UKRN08","Full-time","No","","4","Year 1","Psychology","Male",2,2,0,0,-1,0,1,-1,1,-1,2,-1,1,1,-1,-1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,-1,-1,1,1,0,0,1,2,0,NA,"",0,0,1,"",1,0,"UKRN",2,57,NA,4,0.25,3,0.375,4,4,1,1,1,1,1,0,1,1,1,1
"AR7676","88",475,"FALSE","21","UNI72","Full-time","No","","3","Year 2","Psychology","Female",2,1,0,-1,-1,0,1,1,1,-1,1,2,1,-1,-2,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,-1,-1,-1,-2,-2,1,0,1,0,"When a study is too hard to replicate ",0,1,1,"",1,0,"Non-UKRN",2,337,0,4,0.25,-5,-0.625,5,3,1,1,1,1,1,1,1,1,1,1
"AS1070","90",656,"FALSE","20","UNI73","Full-time","No","","3","Year 2","Psychology ","Female ",1,1,-1,-1,-1,1,-1,-1,1,-1,1,1,0,-1,-1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,-1,-1,-1,0,0,1,1,0,"Concerns about the credibility of the findings ",0,0,1,"",1,0,"Non-UKRN",2,403,0,-2,-0.125,0,0,4,3,1,1,1,1,1,1,1,1,1,1
"AS1234","100",2005,"TRUE","19","UNI06","Full-time","Yes","","4","Year 1","Psychology (BSc)","Female ",1,1,0,0,1,2,1,1,-2,-2,1,-1,1,-1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,-1,-1,-1,1,1,0,"studies that are difficult or impossible to replicate or reproduce. ",1,1,1,"",1,0,"Non-UKRN",2,278,0,5,0.3125,2,0.25,7,3,1,1,1,1,1,1,1,1,1,1
"AS1719","100",719,"TRUE","19","UNI10","Full-time","Yes","","4","Year 1","BSc Psychology with professional placement year ","Female ",2,2,0,-1,0,1,1,0,1,0,1,2,1,-1,-1,-1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,-1,1,-2,-1,1,1,0,1,1,"The idea that many scientific studies are difficult or impossible to replicate this is especially true for the social sciences.",1,0,1,"N/A",1,0,"Non-UKRN",2,321,0,7,0.4375,0,0,5,3,1,1,1,1,1,1,1,1,1,1
"AS1801","98",1329,"FALSE","25","UNI64","Full-time","No","","3","Year 1","Core Psychology","Female",1,2,0,2,0,1,-2,-1,0,-2,1,2,1,-2,-1,-1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,2,1,1,"the idea that replication can never fully be the same and is impossible, because the participants will be different, context, culture and society may be slightly different i.e a study conducted pre covid and one conducted after covid could show different results because of the different contexts. The crisis is no study will ever be the same as the previous study it is trying to replicate. ",0,0,1,"For me it had raised an awareness that I still have a lot to learn around research practice and how this works, the ethics and the different styles of research. ",1,0,"Non-UKRN",2,724,0,1,0.0625,7,0.875,3,1,1,1,1,1,1,1,1,1,1,1
"AS6005","100",864,"TRUE","20","UNI10","Full-time","No","","3","Final Year","Psychology Bsc (Hons)","Female ",1,1,1,1,1,2,2,1,2,-1,2,1,0,1,-1,-1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1,0,"Replication of older studies and finding different results (usually not significant after previously being reported significant)",0,0,1,"N/A",1,0,"Non-UKRN",2,360,1,13,0.8125,2,0.25,2,6,1,1,1,1,1,1,1,1,1,1
"AS7185","100",574,"TRUE","18","UNI50","Full-time","No","","3","Year 1","Psychology ","Female ",1,1,0,2,1,2,2,2,2,1,0,2,0,-1,-1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,2,1,-1,2,2,1,1,1,"Inability to replaicate studies and find the same results ",0,0,1,"",1,0,"Non-UKRN",2,288,1,15,0.9375,9,1.125,4,4,1,1,1,1,1,1,1,1,1,1
"AS7227","100",756,"TRUE","21","UNI06","Full-time","Yes","","4","Year 2","psychology Bsc","female",2,1,1,0,0,0,2,0,1,0,1,-1,-1,-1,1,-1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,-2,0,1,2,0,NA,"",1,0,1,"",1,0,"Non-UKRN",2,587,NA,5,0.3125,5,0.625,3,2,1,1,1,1,1,0,1,1,1,1
"as8965","100",1108,"TRUE","21","UNI79","Full-time","No","","3","Final Year","Psychology","female",2,2,0,2,0,0,2,2,1,1,-1,2,0,2,1,-2,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,2,2,2,-2,-1,1,-1,0,0,NA,"",0,0,1,"",1,0,"Non-UKRN",2,651,NA,14,0.875,3,0.375,3,5,1,1,1,1,1,0,1,1,1,1
"AS9209","100",2336,"TRUE","21","UKRN01","Full-time","Yes","","4","Placement Year","BSc in Psychology","Female",0,1,2,2,0,0,2,1,2,-2,-1,2,-1,0,-1,-1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,2,0,1,2,1,1,-1,2,1,0,"A crisis where studies are difficult to replicate due to methodological issues",1,0,1,"",1,0,"UKRN",2,15,0,6,0.375,8,1,4,1,1,1,1,1,1,1,1,1,1,1
"AS9673","100",849,"TRUE","20","UKRN04","Full-time","No","","3","Year 2","Psychology","Female",2,2,-1,1,1,1,2,1,1,1,1,2,1,1,-2,-1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,-1,1,1,1,1,1,"It can be very difficult to replicate a study and reproduce exactly the same results ",0,0,1,"",1,0,"UKRN",2,341,1,13,0.8125,6,0.75,5,4,1,1,1,1,1,1,1,1,1,1
"AT2180","100",633,"TRUE","19","UNI50","Full-time","No","","3","Year 2","Psychology ","Female",2,1,0,2,1,1,2,0,1,-2,-1,2,0,-1,-1,-2,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,-1,-1,2,-1,-1,-1,-1,1,0,NA,"",0,0,1,"",1,0,"Non-UKRN",2,283,NA,5,0.3125,-3,-0.375,4,4,1,1,1,1,1,0,1,1,1,1
"AT3241","100",589,"TRUE","21","UKRN04","Full-time","No","","3","Final Year","Psychology ","Female",2,2,-1,1,0,1,2,2,1,1,-1,2,0,-1,-1,-1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,-1,-1,1,-1,-1,0,NA,"",0,0,1,"",1,0,"UKRN",2,339,NA,9,0.5625,-1,-0.125,8,0,1,1,1,1,1,0,1,1,1,1
"at5195","100",444,"TRUE","20","UNI06","Full-time","Yes","","4","Year 2","BSc Psychology and Business","female",0,0,-1,1,0,0,0,0,0,1,0,0,1,0,-1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,-1,0,0,-1,1,1,0,1,1,"n/a",0,1,0,"",1,0,"Non-UKRN",2,274,0,1,0.0625,0,0,1,7,1,1,1,1,1,1,1,1,1,1
"AT6838","100",535,"TRUE","20","UNI73","Full-time","No","","3","Year 2","Psychology ","Female ",2,1,2,-1,1,1,2,2,1,-1,1,-1,1,-2,-1,-1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,-1,1,1,1,-2,-1,1,1,1,1,"Too much replication of the same things ",0,0,0,"",1,0,"Non-UKRN",2,249,0,7,0.4375,1,0.125,2,7,1,1,1,1,1,1,1,1,1,1
"at7098","100",738,"TRUE","19","UNI06","Full-time","Yes","","3","Year 2","Psychology Bcs Hons ","Female",2,2,1,0,1,1,-1,-1,0,-2,1,1,1,-1,1,-1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,-1,1,1,1,0,NA,"",0,0,1,"",1,0,"Non-UKRN",2,551,NA,5,0.3125,4,0.5,5,3,1,1,1,1,1,0,1,1,1,1
"AT9863","100",1899,"TRUE","21","UKRN08","Full-time","No","","3","Year 2","Psychology with Criminology ","Female ",2,1,0,0,1,0,1,1,1,0,1,1,1,-1,-1,-1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-1,1,-1,-1,-1,0,0,1,1,"results from a study can not be reproduced so there is a possibility that they could be wrong and any conclusions made from them could be false ",0,0,1,"",1,0,"UKRN",2,84,1,7,0.4375,-2,-0.25,3,0,1,1,1,1,1,1,1,1,1,1
"AV3649","98",2750,"FALSE","26","UNI08","Full-time","No","","3","Year 2","BSc Psychology","Female",2,2,2,2,1,1,1,1,1,-2,2,2,2,2,-1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,2,2,2,1,0,-2,2,2,0,NA,"",0,0,1,"I believe it's extremely important for research to be transparent and responsible. Attempting to manipulate the findings by running several unplanned comparisons or adding participants to the pool is deceitful and can end up and a very poor practice.",1,0,"Non-UKRN",2,431,NA,18,1.125,9,1.125,2,5,1,1,1,1,1,0,1,1,1,1
"AV4416","55",302,"FALSE","22","UNI73","Full-time","No","","3","Final Year","Psychology","Female",1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",1,0,"Non-UKRN",2,379,NA,8,0.5,NA,NA,4,2,1,1,1,0,0,0,0,0,0,1
"AW2641","100",921,"TRUE","30","UNI64","Full-time","No","","3","Year 2","Psychology BSc","Female",0,1,1,1,-1,0,1,0,-1,-1,1,2,-1,-1,-1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,0,NA,"",0,0,1,"",1,0,"Non-UKRN",2,719,NA,1,0.0625,0,0,3,1,1,1,1,1,1,0,1,1,1,1
"AW5550","60",249,"FALSE","19","UNI50","Full-time","No","","3","Year 2","Psychology Bsc","Female ",1,1,-1,1,-1,1,-1,-1,-1,1,1,1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,-1,-1,2,-1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",1,0,"Non-UKRN",2,424,NA,4,0.25,NA,NA,0,3,1,1,1,0,0,0,0,0,0,1
"Aw6857","98",608,"FALSE","31","UNI10","Full-time","No","","3","Final Year","Psychology Major Business and Managment minor","Female ",2,2,2,2,1,2,2,2,2,0,2,1,2,-2,-1,-2,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,2,2,2,2,0,2,0,0,0,NA,"",0,0,1,"",1,0,"Non-UKRN",2,456,NA,17,1.0625,10,1.25,2,6,1,1,1,1,1,0,1,1,1,1
"AW7810","100",1087,"TRUE","18","UNI06","Full-time","Yes","","4","Year 1","Psychology BSc","Female",1,-1,1,0,-1,2,-1,-1,0,0,2,2,0,2,-1,-2,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,-2,-2,2,2,1,1,"People are thinking that because you can't replicate a study and get the exact same results, then the original study must be wrong.",1,1,1,"",1,0,"Non-UKRN",2,177,1,3,0.1875,2,0.25,4,3,1,1,1,1,1,1,1,1,1,1
"aw8019","100",1087,"TRUE","19","UNI06","Full-time","Yes","","4","Year 1","Psychology ","female",2,2,2,2,1,1,2,0,2,2,1,2,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,-1,0,1,-1,1,1,"The issue of lack replicating data especially 'classic' studies that hard to replicate to find consistent results. ",0,0,0,"",1,0,"Non-UKRN",2,517,1,22,1.375,2,0.25,4,0,1,1,1,1,1,1,1,1,1,1
"Aw8973","100",634,"TRUE","19","UNI10","Full-time","No","","3","Year 2","Psychology ","Female",2,2,1,-2,2,0,2,1,1,-2,2,2,2,-2,0,-2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2,-2,-2,0,1,1,1,1,"Being or not being able to replicate studies conducted in order to further prove the hypothesis.  If people publish studies that cannot be replicated the information that the studies found may not be reliable ",0,1,1,"",1,0,"Non-UKRN",2,325,1,9,0.5625,3,0.375,4,0,1,1,1,1,1,1,1,1,1,1
"AY4438","100",684,"TRUE","18","UNI09","Full-time","No","","3","Year 1","Psychology ","Female ",1,1,0,-1,1,1,2,1,1,-1,-1,2,0,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,-1,-1,0,-1,1,1,1,"That many studies are difficult to replicate or reproduce ",0,0,1,"",1,0,"Non-UKRN",2,197,0,4,0.25,1,0.125,1,1,1,1,1,1,1,1,1,1,1,1
"az0902","100",663,"TRUE","19","UNI06","Full-time","Yes","","3","Year 2","psychology","female",2,1,1,1,1,1,2,-1,1,1,1,2,0,-1,-1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,-1,-1,-1,-1,1,1,0,NA,"",0,0,0,"",1,0,"Non-UKRN",2,573,NA,11,0.6875,-1,-0.125,5,3,1,1,1,1,1,0,1,1,1,1
"AZ2246","100",852,"TRUE","20","UNI06","Full-time","No","","3","Year 2","Psychology","Male",1,2,1,-2,1,2,0,1,1,-1,1,-2,1,-1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,2,0,1,-1,-2,1,1,0,0,NA,"",1,0,1,"",1,0,"Non-UKRN",2,513,NA,6,0.375,2,0.25,6,4,1,1,1,1,1,0,1,1,1,1
"AZ4979","100",1007,"TRUE","18","UKRN08","Full-time","Other (Please specify)","undecided as of yet ","3","Year 1","Bsc Psychology ","Female ",1,1,0,0,1,0,0,-1,1,-1,2,1,1,1,-1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,"The current crisis within psychology where many published research studies have been difficult or impossible to replicate, due in part to journals wanting more significant results in their journals and poor researcher techniques, such as p-hacking. ",1,1,1,"",1,0,"UKRN",2,148,1,7,0.4375,7,0.875,6,2,1,1,1,1,1,1,1,1,1,1
"BB0632","100",912,"TRUE","19","UNI06","Full-time","No","","3","Year 1","Psychology","female",2,2,1,-2,0,2,2,2,2,2,2,2,2,-2,-2,-2,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,2,2,1,2,-1,1,-2,1,1,1,"where research can be difficult or even impossible to replicate",1,1,1,"",1,0,"Non-UKRN",2,58,0,13,0.8125,6,0.75,6,1,1,1,1,1,1,1,1,1,1,1
"bb5521","100",799,"TRUE","20","UNI11","Full-time","No","","3","Year 1","Psychology","Female",1,2,1,1,1,2,1,2,2,2,0,2,1,-1,0,-2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,2,1,-1,2,-1,2,1,1,"I believe that it is that many psychology studies fail to be replicated and get the same results as the original studies. ",0,0,1,"",1,0,"Non-UKRN",2,695,1,15,0.9375,7,0.875,0,3,1,1,1,1,1,1,1,1,1,1
"BD4440","100",897,"TRUE","20","UNI10","Full-time","No","","3","Year 2","Psychology","Female",2,1,1,1,1,1,1,2,2,1,2,2,1,-1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,-2,-1,1,1,1,0,NA,"",0,0,1,"",1,0,"Non-UKRN",2,327,NA,18,1.125,3,0.375,2,1,1,1,1,1,1,0,1,1,1,1
"bd7711","100",2602,"TRUE","19","UNI06","Full-time","No","","3","Year 1","psychology","female",1,1,1,-1,1,0,1,0,1,-1,1,-1,1,-1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-1,-1,1,0,1,1,0,1,0,NA,"",1,0,0,"",1,0,"Non-UKRN",2,616,NA,5,0.3125,2,0.25,8,0,1,1,1,1,1,0,1,1,1,1
"BD8443","100",831,"TRUE","20","UNI10","Full-time","No","","3","Year 2","psychology","female",2,1,1,1,2,1,2,1,2,1,1,1,1,-1,-1,-1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,-1,-1,-1,1,-1,1,0,NA,"",1,0,1,"",1,0,"Non-UKRN",2,343,NA,14,0.875,0,0,6,2,1,1,1,1,1,0,1,1,1,1
"BG9154","100",791,"TRUE","20","UNI10","Full-time","No","","3","Year 2","education and psychology","female",1,1,2,-1,1,1,2,1,2,0,2,1,0,0,0,-2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,-2,0,1,-1,-2,2,0,1,1,0,"studies have been replicated to many times",0,0,1,"",1,0,"Non-UKRN",2,330,0,11,0.6875,-1,-0.125,7,1,1,1,1,1,1,1,1,1,1,1
"BJ4242","48",428,"FALSE","22","UNI10","Full-time","No","","3","Final Year","Psychology","female",0,1,-1,-2,1,1,1,0,1,-1,2,1,1,-2,-1,-2,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",1,0,"Non-UKRN",2,469,NA,0,0,NA,NA,6,5,1,1,1,0,0,0,0,0,0,1
"BJ7124","100",1541,"TRUE","19","UNI19","Full-time","Other (Please specify)","it’s optional ","3","Year 1","psychology ","female",2,1,0,1,0,0,1,1,1,-2,1,1,1,1,-1,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,-2,-1,2,1,1,1,"where it was found that many scientific studies were to difficult to replicate ",0,0,1,"",1,0,"Non-UKRN",2,500,0,6,0.375,6,0.75,1,1,1,1,1,1,1,1,1,1,1,1
"BK8747","100",915,"TRUE","19","UKRN01","Full-time","No","","3","Year 1","Psychology BSc (Hons)","Male",2,2,2,2,2,2,2,2,2,0,2,2,1,1,-2,-2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2,2,2,-2,-2,1,1,2,0,NA,"",1,0,1,"N/A",1,0,"UKRN",2,174,NA,20,1.25,6,0.75,7,0,1,1,1,1,1,0,1,1,1,1
"BL8765","100",971,"TRUE","21","UKRN01","Full-time","No","","3","Year 2","Psychology","female",1,2,2,1,1,-1,2,1,2,-2,2,2,1,1,-1,-2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,-2,-1,0,0,1,1,"Not getting a consistent result when a study that took place before is done again",1,1,1,"",1,0,"UKRN",2,384,1,12,0.75,1,0.125,4,0,1,1,1,1,1,1,1,1,1,1
"BL9689","98",1441,"FALSE","19","UNI79","Full-time","Yes","","3","Year 1","Child Psychology","female",1,0,1,-1,0,1,2,2,1,0,1,-1,1,-1,1,-1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,-2,1,-1,-1,0,-1,1,1,0,"not sure",1,1,1,"",1,0,"Non-UKRN",2,698,0,7,0.4375,-2,-0.25,1,4,1,1,1,1,1,1,1,1,1,1
"BM8152","100",1034,"TRUE","20","UNI19","Full-time","No","","3","Year 1","Psychology ","Female",1,-1,1,1,2,0,2,2,2,1,1,1,1,-1,1,-1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-1,-1,1,-1,-2,0,2,1,0,NA,"",1,0,1,"",1,0,"Non-UKRN",2,633,0,13,0.8125,-1,-0.125,4,4,1,1,1,1,1,0,1,1,1,1
"BN0996","100",996,"TRUE","20","UKRN08","Full-time","Yes","","4","Year 2","Psychology and Criminology","Female",1,1,0,1,1,1,1,0,1,0,0,2,1,-1,-2,-2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1,1,1,1,1,"when researchers work is not replicable ",0,0,1,"",1,0,"UKRN",2,113,0,5,0.3125,5,0.625,7,1,1,1,1,1,1,1,1,1,1,1
"bp5266","100",756,"TRUE","20","UKRN08","Full-time","No","","3","Year 1","Psychology with Criminology","female",1,2,0,0,-1,1,0,2,1,0,1,1,1,-2,-1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,"issue of previous older research not being replicable by todays standards and practises.",0,0,1,"no :)",1,0,"UKRN",2,136,0,6,0.375,4,0.5,4,1,1,1,1,1,1,1,1,1,1,1
"BP9030","100",2847,"TRUE","19","UNI06","Full-time","Yes","","4","Year 1","Psychology","Male",2,1,1,1,-1,2,1,0,1,0,1,-1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,-1,0,1,0,2,1,0,0,NA,"",1,0,0,"",1,0,"Non-UKRN",2,595,NA,10,0.625,4,0.5,8,0,1,1,1,1,1,0,1,1,1,1
"BS1628","100",964,"TRUE","18","UKRN01","Full-time","Yes","","4","Year 1","Psychology","Female",2,2,-1,1,1,1,-1,1,2,-2,2,2,2,1,-2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,2,-1,0,1,1,1,0,NA,"",0,0,0,"",1,0,"UKRN",2,317,NA,11,0.6875,6,0.75,3,0,1,1,1,1,1,0,1,1,1,1
"BS2900","100",924,"TRUE","21","UNI06","Full-time","Yes","","3","Year 2","Psychology ","female",1,1,1,1,1,1,1,1,1,0,-1,1,0,2,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,-1,0,0,0,0,NA,"",0,0,0,"",1,0,"Non-UKRN",2,72,NA,11,0.6875,2,0.25,8,3,1,1,1,1,1,0,1,1,1,1
"BS5824","100",1172,"TRUE","20","UKRN08","Full-time","Yes","","3","Year 2","BSc (Hons) Psychology ","Female",1,1,1,0,1,1,2,1,2,1,1,2,1,1,-1,-1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,-1,1,1,1,1,1,"Previous research being replicated and finding different results using same methodology.",1,1,1,"",1,0,"UKRN",2,181,1,14,0.875,6,0.75,6,2,1,1,1,1,1,1,1,1,1,1
"BS9841","98",926,"FALSE","20","UNI11","Full-time","No","","3","Final Year","Psychology and child development ","Female ",2,2,1,2,2,0,2,1,2,-2,1,2,1,0,1,-2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,0,-2,-2,1,-2,1,1,"It’s difficult to reproduce findings to test their validity as psychologists are too gosh darn secretive. What’s the point in doing research if you’re not going to let people test it it’s like saying you won the basketball game at half time and then took the basketball home. Just because they’re afraid to look like they’ve failed ",0,0,1,"",1,0,"Non-UKRN",2,702,1,15,0.9375,-1,-0.125,2,0,1,1,1,1,1,1,1,1,1,1
"bu2536","100",654,"TRUE","19","UNI06","Full-time","Yes","","4","Year 2","psychology and marketing","female",1,0,0,1,1,0,0,0,2,1,2,1,1,-1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,-1,1,1,1,0,NA,"",0,0,0,"",1,0,"Non-UKRN",2,534,NA,9,0.5625,4,0.5,7,1,1,1,1,1,1,0,1,1,1,1
"BW4520","100",826,"TRUE","21","UNI50","Full-time","No","","3","Final Year","BSc Psychology (Hons)","Female",2,2,1,-1,1,2,2,2,-1,-2,-2,2,1,-1,-1,-1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,-1,2,2,-1,1,1,2,1,1,"That many studies cannot be reproduced and therefore the results may not be accurate",0,0,1,"",1,0,"Non-UKRN",2,284,1,6,0.375,7,0.875,6,1,1,1,1,1,1,1,1,1,1,1
