"ID","Progress","Duration_Seconds","Finished","Uni","Full_Part","PTY","PTY_Other","Course_Duration","Current_Year","Course_Duration_Other","Current_Year_Other","Course_Name","Previous_Training","Gender","Perception_1","Perception_2","Perception_3","Perception_4","Perception_5","Perception_6","Perception_7","Perception_8","Perception_9","Perception_10","Perception_11","Perception_12","Perception_13","Perception_14","Perception_15","Perception_16","Awareness_1","Awareness_2","Awareness_3","Awareness_4","Awareness_5","Awareness_6","Awareness_7","Awareness_8","Experience_1","Experience_2","Experience_3","Experience_4","Experience_5","Experience_6","Experience_7","Experience_8","Knowledge_1","Knowledge_2","Knowledge_3","Knowledge_4","Knowledge_5","Knowledge_6","Knowledge_7","Knowledge_8","crisis_aware","crisis_learnt","understanding_crisis","os_explain","os_learnt","applicability","comments","long_desc","crisis_explain","include","UKRN","timepoint","Perception_Score_Total","Perception_Score_Mean","Knowledge_Score_Total","Knowledge_Score_Mean","Awareness_Score_Total","Experience_Score_Total","Perception_Completed","Awareness_Completed","Experience_Completed","Knowledge_Completed","crisis_aware_Completed","crisis_learnt_Completed","os_explain_Completed","os_learnt_Completed","applicability_Completed","crisis_explain_Completed"
593,"100",1079,"1","UKRN08","","","","","Year 2","","","","","1",1,-2,0,-1,1,2,2,2,2,2,2,-2,1,0,2,-1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,-1,2,2,0,0,0,0,0,0,"",0,0,0,"nope","",NA,1,"UKRN",3,11,0.6875,3,0.375,8,4,1,1,1,1,1,1,1,1,1,0
594,"100",1878,"1","UKRN08","","","","","Year 1","","","","","2",2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,1,1,"It was when an attempt to replicate many psychological research found that many of the studies did not replicate.",0,1,1,"no","It was when an attempt to replicate many psychological research found that many of the studies did not replicate.",1,1,"UKRN",3,30,1.875,16,2,8,0,1,1,1,1,1,1,1,1,1,1
595,"100",2205,"1","UKRN08","","","","","Year 2","","","","","2",1,1,0,1,0,0,-1,-1,0,1,1,1,0,-1,-1,-1,1,1,1,NA,NA,1,NA,1,0,0,1,0,0,1,0,1,1,-1,1,-1,-2,1,1,1,1,1,"An ongoing issue where the results of many studies are hard or impossible to reproduce ",1,1,1,"","An ongoing issue where the results of many studies are hard or impossible to reproduce ",1,1,"UKRN",3,1,0.0625,1,0.125,NA,3,1,0,1,1,1,1,1,1,1,1
596,"100",3669,"1","UKRN08","","","","","Year 1","","","","","2",1,1,2,1,2,-2,2,-1,1,1,-2,2,1,0,-2,-2,1,1,1,1,NA,1,1,1,1,0,1,1,0,0,1,1,1,-1,1,1,-1,1,-1,2,1,1,"the increasing awareness that the results of scientific resecrh studies cannot be repeated and are most likely wrong.",1,1,0,"","the increasing awareness that the results of scientific resecrh studies cannot be repeated and are most likely wrong.",1,1,"UKRN",3,5,0.3125,3,0.375,NA,5,1,0,1,1,1,1,1,1,1,1
597,"100",2430,"1","UKRN08","","","","","Year 2","","","","","2",1,1,1,1,-1,-1,2,-1,1,1,0,2,1,2,-2,-2,NA,NA,NA,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,2,2,1,-2,0,0,2,1,1,"many studies that are published as significant are not reproducible or able to replicate same results when repeated",0,0,1,"","many studies that are published as significant are not reproducible or able to replicate same results when repeated",1,1,"UKRN",3,6,0.375,7,0.875,NA,0,1,0,1,1,1,1,1,1,1,1
598,"100",578,"1","UKRN08","","","","","Year 1","","","","","1",-1,-1,-1,0,2,0,0,-2,-1,0,1,-2,0,2,1,-1,1,NA,1,1,NA,1,1,1,0,0,0,1,0,0,0,1,2,2,2,2,-1,1,2,2,1,1,"The lack of repeating results from psychological studies, suggesting the recorded results are flukes and not recording naturally observed phenomenon.",1,1,1,"","The lack of repeating results from psychological studies, suggesting the recorded results are flukes and not recording naturally observed phenomenon.",1,1,"UKRN",3,-3,-0.1875,12,1.5,NA,2,1,0,1,1,1,1,1,1,1,1
599,"100",2563,"1","UKRN08","","","","","Year 2","","","","","3",2,2,2,1,2,0,2,1,2,0,2,2,2,2,0,0,NA,NA,1,1,NA,NA,NA,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,2,1,1,"A significant portion of published research in psychology is not replicated in subsequent studies",0,1,1,"","A significant portion of published research in psychology is not replicated in subsequent studies",0,1,"UKRN",3,22,1.375,9,1.125,NA,0,1,0,1,1,1,1,1,1,1,1
600,"100",2999,"1","UKRN08","","","","","Year 2","","","","","2",2,2,1,1,0,-1,2,1,1,1,2,2,1,2,-1,-2,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,-2,1,1,2,1,1,1,"results from previous studies are not replicable which questions the credibility of certain papers.",0,0,1,"","results from previous studies are not replicable which questions the credibility of certain papers.",1,1,"UKRN",3,14,0.875,6,0.75,8,3,1,1,1,1,1,1,1,1,1,1
601,"100",1524,"1","UKRN08","","","","","Year 1","","","","","2",2,2,1,2,1,2,2,1,2,2,1,2,2,-1,0,-1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,2,2,0,1,1,1,1,1,"Where famous studies were retested but were found not to replicate ",1,1,1,"No ","Where famous studies were retested but were found not to replicate ",1,1,"UKRN",3,20,1.25,9,1.125,8,5,1,1,1,1,1,1,1,1,1,1
602,"100",1845,"1","UKRN08","","","","","Year 1","","","","","2",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,2,1,2,-1,-2,2,1,0,1,1,"past studies that have been submitted to academic journals have been found to not have replicable results, so knowledge based off of these studies is not accurate",0,1,1,"","past studies that have been submitted to academic journals have been found to not have replicable results, so knowledge based off of these studies is not accurate",1,1,"UKRN",3,13,0.8125,5,0.625,8,4,1,1,1,1,1,1,1,1,1,1
603,"100",2481,"1","UKRN08","","","","","Year 1","","","","","1",1,2,1,1,1,1,0,-1,1,2,1,2,2,1,0,1,1,NA,1,1,1,1,NA,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,"The results of most psychological research isn't replicable.",1,1,1,"","The results of most psychological research isn't replicable.",1,1,"UKRN",3,16,1,8,1,NA,4,1,0,1,1,1,1,1,1,1,1
604,"83",1346,"0","UKRN08","","","","","Year 1","","","","","2",2,0,0,1,0,0,2,1,1,2,1,2,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,-1,-1,0,1,0,1,1,"Where studies have not been replicable meaning studies have been reproduced and the same results have not been found",1,1,1,"","Where studies have not been replicable meaning studies have been reproduced and the same results have not been found",1,1,"UKRN",3,11,0.6875,1,0.125,8,2,1,1,1,1,1,1,1,1,1,1
605,"79",1942,"0","UKRN08","","","","","Year 2","","","","","2",1,-1,0,1,0,1,1,1,1,0,1,1,0,0,-1,-1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,-1,-1,1,1,1,1,"the inability to replicate the findings of lots of psychological studies ",0,0,1,"","the inability to replicate the findings of lots of psychological studies ",1,1,"UKRN",3,5,0.3125,3,0.375,8,4,1,1,1,1,1,1,1,1,1,1
606,"100",2936,"1","UKRN08","","","","","Year 2","","","","","2",1,1,-1,1,0,0,0,0,2,2,-1,1,0,-1,-1,-1,1,1,1,NA,NA,1,NA,1,0,0,1,0,0,1,0,1,1,-1,2,1,0,-1,1,-1,0,0,"",1,0,0,"I was finding the questions on to what extent I think journal articles should be free to access quite hard to answer! I'd like to say yes so everyone could have knowledge (I often have the problem of not being able to access things due to this) but I also understand why they are not free to access. ","",NA,1,"UKRN",3,3,0.1875,2,0.25,NA,3,1,0,1,1,1,1,1,1,1,0
607,"100",1450,"1","UKRN08","","","","","Year 1","","","","","1",2,1,1,1,2,2,2,1,2,2,0,2,0,-1,-2,-2,NA,1,1,1,NA,NA,NA,NA,0,1,1,0,0,0,0,0,1,-1,2,-1,-1,1,0,1,0,0,"",0,0,0,"","",NA,1,"UKRN",3,13,0.8125,2,0.25,NA,2,1,0,1,1,1,1,1,1,1,0
608,"100",2911,"1","UKRN08","","","","","Year 2","","","","","2",2,2,1,2,2,2,1,-1,2,1,1,2,2,2,-2,-2,1,NA,1,1,1,1,1,1,0,0,1,0,0,1,0,1,2,2,2,-1,-2,1,1,1,1,1,"Studies are unable to be replicated and therefore are not reliable. ",1,1,1,"","Studies are unable to be replicated and therefore are not reliable. ",0,1,"UKRN",3,17,1.0625,6,0.75,NA,3,1,0,1,1,1,1,1,1,1,1
609,"100",1075,"1","UKRN08","","","","","Year 1","","","","","1",1,2,2,1,-1,2,1,0,1,1,-2,2,-1,-1,-1,-1,1,1,1,NA,1,1,NA,1,0,1,1,0,0,1,0,0,1,1,2,1,1,1,1,2,0,0,"",1,0,1,"","",NA,1,"UKRN",3,6,0.375,10,1.25,NA,3,1,0,1,1,1,1,1,1,1,0
610,"100",712,"1","UKRN08","","","","","Year 1","","","","","1",2,2,2,1,1,0,1,0,1,-1,1,1,0,0,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"no","",NA,1,"UKRN",3,14,0.875,0,0,8,0,1,1,1,1,1,1,1,1,1,0
612,"100",605297,"1","UKRN08","","","","","Year 1","","","","","2",1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,-1,1,-1,1,1,1,"Researchers use poorly planned experiments with small samples due to a general lack of methodological competence.",1,1,1,"","Researchers use poorly planned experiments with small samples due to a general lack of methodological competence.",1,1,"UKRN",3,8,0.5,3,0.375,8,4,1,1,1,1,1,1,1,1,1,1
613,"100",1240,"1","UKRN08","","","","","Year 2","","","","","2",2,2,1,2,0,0,0,-1,0,0,2,2,2,-2,-1,-2,1,1,1,1,1,1,NA,1,0,0,0,0,0,0,0,0,2,0,0,0,-2,-2,2,2,1,1,"Where the results in studies completed in psychology could not be reproduced. ",1,1,1,"","Where the results in studies completed in psychology could not be reproduced. ",1,1,"UKRN",3,7,0.4375,2,0.25,NA,0,1,0,1,1,1,1,1,1,1,1
614,"100",5852,"1","UKRN08","","","","","Year 1","","","","","1",1,1,-1,0,-1,1,0,0,0,-1,1,1,2,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,-1,2,2,-1,1,0,1,0,0,"",1,1,1,"","",NA,1,"UKRN",3,1,0.0625,4,0.5,8,5,1,1,1,1,1,1,1,1,1,0
615,"100",626917,"1","UKRN08","","","","","Year 1","","","","","3",2,1,0,2,0,0,2,1,2,2,0,2,2,-2,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,2,-1,0,1,1,1,1,0,"we need replication studies to develop more evidence and understanding, but many researchers are more focused on finding evidence for new areas ",0,1,0,"","we need replication studies to develop more evidence and understanding, but many researchers are more focused on finding evidence for new areas ",0,1,"UKRN",3,14,0.875,6,0.75,8,3,1,1,1,1,1,1,1,1,1,1
616,"100",1983,"1","UKRN08","","","","","Year 1","","","","","2",1,2,2,0,-1,1,-1,-1,0,0,2,1,2,-2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,"lots of studies cannot be replicated and so are probably wrong",1,1,1,"","lots of studies cannot be replicated and so are probably wrong",0,1,"UKRN",3,6,0.375,5,0.625,8,0,1,1,1,1,1,1,1,1,1,1
617,"100",2924,"1","UKRN08","","","","","Year 2","","","","","2",2,2,-1,-2,0,0,1,0,0,0,2,2,0,0,-1,-1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,2,1,1,-1,-2,-2,0,0,0,0,"",0,0,1,"No","",NA,1,"UKRN",3,4,0.25,-1,-0.125,8,3,1,1,1,1,1,1,1,1,1,0
618,"100",1166,"1","UKRN08","","","","","Year 1","","","","","2",2,2,0,1,1,1,2,1,2,1,2,1,-1,1,0,0,1,NA,1,1,NA,1,NA,1,1,0,1,0,0,0,0,1,1,1,0,-1,1,-1,1,0,1,1,"The fact that a cast majority of the studies done some time ago, cannot be reproduced when using the same methods used in the original study do to various factors.",1,1,0,"n/a","The fact that a cast majority of the studies done some time ago, cannot be reproduced when using the same methods used in the original study do to various factors.",1,1,"UKRN",3,16,1,2,0.25,NA,3,1,0,1,1,1,1,1,1,1,1
619,"100",15382,"1","UKRN08","","","","","Year 1","","","","","2",2,1,2,-1,1,0,0,1,1,-1,2,1,0,0,0,0,1,1,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0,-1,0,0,0,0,0,1,1,"When people replicate other‚Äôs work to see how valid it is",0,0,0,"","When people replicate otherâ€šÃ„Ã´s work to see how valid it is",0,1,"UKRN",3,9,0.5625,-1,-0.125,NA,4,1,0,1,1,1,1,1,1,1,1
620,"100",2157,"1","UKRN08","","","","","Year 1","","","","","2",2,1,2,1,-1,1,2,1,2,2,-1,2,2,1,0,0,1,1,1,1,NA,1,1,1,0,0,1,0,0,1,0,1,2,1,2,2,2,2,2,2,1,1,"the term that describes that many results of various studies don't/ can't be replicated. ",1,0,1,"","the term that describes that many results of various studies don't/ can't be replicated. ",1,1,"UKRN",3,17,1.0625,15,1.875,NA,3,1,0,1,1,1,1,1,1,1,1
621,"100",2160,"1","UKRN08","","","","","Year 1","","","","","2",2,2,2,2,0,-1,1,-1,2,2,2,2,2,1,-1,-2,1,1,1,1,NA,NA,NA,1,0,0,0,1,0,0,0,1,1,1,1,1,-2,1,1,1,1,1,"results from studies are difficult to reproduce",0,1,1,"","results from studies are difficult to reproduce",0,1,"UKRN",3,15,0.9375,5,0.625,NA,2,1,0,1,1,1,1,1,1,1,1
622,"100",2544,"1","UKRN08","","","","","Year 1","","","","","1",1,1,1,0,0,0,1,0,1,1,1,1,1,0,-1,-1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,-2,-1,0,1,0,0,"",0,0,0,"","",NA,1,"UKRN",3,7,0.4375,-1,-0.125,8,4,1,1,1,1,1,1,1,1,1,0
623,"100",2431,"1","UKRN08","","","","","Year 1","","","","","2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,-1,-1,1,-1,0,0,"",0,1,1,"","",NA,1,"UKRN",3,0,0,-2,-0.25,8,5,1,1,1,1,1,1,1,1,1,0
624,"100",1795,"1","UKRN08","","","","","Year 1","","","","","2",2,0,1,0,1,0,2,-2,1,0,1,0,0,-1,-1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,-1,-1,-1,0,0,1,1,"when studies / resreach is hard to replicate ",1,1,1,"no","when studies / resreach is hard to replicate ",0,1,"UKRN",3,4,0.25,-1,-0.125,8,0,1,1,1,1,1,1,1,1,1,1
625,"100",5796,"1","UKRN08","","","","","Year 1","","","","","1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,1,1,2,1,1,1,-1,1,1,1,1,1,"by replectaing and reporducing studies we are trying to get a result rather than getting a result that is new",0,0,1,"","by replectaing and reporducing studies we are trying to get a result rather than getting a result that is new",0,1,"UKRN",3,32,2,7,0.875,NA,6,1,0,1,1,1,1,1,1,1,1
626,"100",1686,"1","UKRN08","","","","","Year 1","","","","","2",1,1,1,1,1,1,2,1,2,0,1,2,1,0,0,0,1,1,1,1,NA,1,NA,1,0,0,1,1,0,1,0,1,1,2,2,2,0,0,1,2,1,1,"Many studies  don't reproduce which call into question their validity ",0,1,1,"","Many studies  don't reproduce which call into question their validity ",1,1,"UKRN",3,15,0.9375,10,1.25,NA,4,1,0,1,1,1,1,1,1,1,1
627,"100",10485,"1","UKRN08","","","","","Year 2","","","","","1",2,2,1,1,0,1,2,2,2,1,1,2,1,1,-1,-1,1,NA,1,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,1,1,2,2,-1,1,1,0,1,1,"the fact that when must studies are reproduced they do not repeat the same results leading to the idea that alot of them could be wrong.",1,1,0,"","the fact that when must studies are reproduced they do not repeat the same results leading to the idea that alot of them could be wrong.",1,1,"UKRN",3,17,1.0625,7,0.875,NA,1,1,0,1,1,1,1,1,1,1,1
628,"100",2857,"1","UKRN08","","","","","Year 1","","","","","2",1,-1,2,1,0,0,-1,0,1,0,1,2,1,2,0,0,1,1,1,1,NA,1,NA,1,1,1,1,0,0,1,0,1,1,1,1,0,-1,1,1,1,1,1,"when the results of studies cannot be replicated and reproduced so results may be wrong",0,1,1,"","when the results of studies cannot be replicated and reproduced so results may be wrong",1,1,"UKRN",3,9,0.5625,5,0.625,NA,5,1,0,1,1,1,1,1,1,1,1
629,"100",4303,"1","UKRN08","","","","","Year 1","","","","","2",1,1,0,2,1,1,2,1,1,2,1,1,0,1,0,-1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,2,0,1,1,-1,1,1,1,"Researchers aren't letting others access their research, their data is unable to be reproduced/replicated, causing a lot of research to be more unreliable",0,1,1,"","Researchers aren't letting others access their research, their data is unable to be reproduced/replicated, causing a lot of research to be more unreliable",1,1,"UKRN",3,14,0.875,6,0.75,8,5,1,1,1,1,1,1,1,1,1,1
630,"100",1764,"1","UKRN08","","","","","Year 1","","","","","2",2,1,0,1,1,0,1,0,2,0,1,2,1,1,1,-1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,2,1,-1,-2,0,1,1,1,"That a worrying amount of findings from experiments/studies do not replicate ",1,1,1,"","That a worrying amount of findings from experiments/studies do not replicate ",1,1,"UKRN",3,13,0.8125,2,0.25,8,2,1,1,1,1,1,1,1,1,1,1
631,"100",1926,"1","UKRN08","","","","","Year 1","","","","","2",2,2,1,0,1,1,-1,-1,1,1,1,1,2,1,-1,-2,1,1,1,1,NA,1,NA,1,1,0,1,0,0,0,0,1,1,0,0,-1,-2,-1,2,-1,1,1,"psychologists research not being replicate their findings ",1,1,1,"","psychologists research not being replicate their findings ",1,1,"UKRN",3,9,0.5625,-2,-0.25,NA,3,1,0,1,1,1,1,1,1,1,1
632,"100",1248,"1","UKRN08","","","","","Year 2","","","","","2",1,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,2,0,-1,-1,-1,-1,0,-1,1,1,"Failure to replicate research results ",0,0,1,"","Failure to replicate research results ",1,1,"UKRN",3,1,0.0625,-3,-0.375,8,3,1,1,1,1,1,1,1,1,1,1
633,"100",2773,"1","UKRN08","","","","","Year 1","","","","","2",2,1,0,2,0,0,-1,-1,1,1,2,2,2,0,0,-1,NA,1,1,1,NA,NA,1,1,0,0,0,1,0,0,1,1,-2,1,2,1,-1,0,1,1,1,1,"researchers did not pre-register their studies so when data was undesirable it was easy to adapt work to fit publish-able work",0,0,1,"","researchers did not pre-register their studies so when data was undesirable it was easy to adapt work to fit publish-able work",1,1,"UKRN",3,10,0.625,3,0.375,NA,3,1,0,1,1,1,1,1,1,1,1
634,"100",947,"1","UKRN08","","","","","Year 1","","","","","2",1,1,-1,-1,1,1,1,1,1,2,1,2,1,2,-1,-2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,-2,1,-1,-2,2,2,1,1,1,"the issue of failure to replicate studies in science, especially psychology ",1,0,1,"","the issue of failure to replicate studies in science, especially psychology ",0,1,"UKRN",3,10,0.625,2,0.25,8,5,1,1,1,1,1,1,1,1,1,1
635,"100",1520,"1","UKRN08","","","","","Year 1","","","","","2",1,1,1,0,0,1,1,0,1,1,0,1,1,0,-1,-1,1,NA,1,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,1,1,0,-1,1,0,1,1,1,"people producing studies that have significant results but then are replicated and their results are not found",0,1,1,"","people producing studies that have significant results but then are replicated and their results are not found",1,1,"UKRN",3,7,0.4375,4,0.5,NA,0,1,0,1,1,1,1,1,1,1,1
636,"100",1432,"1","UKRN08","","","","","Year 2","","","","","1",1,1,1,0,0,-1,1,0,0,1,1,0,1,-2,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,1,1,1,1,2,-1,0,1,1,1,1,1,"The negative attitudes that come with replicating studies, such as replication been viewed as an unappealing task, and that replication studies aren't rewarded.",0,0,1,"","The negative attitudes that come with replicating studies, such as replication been viewed as an unappealing task, and that replication studies aren't rewarded.",0,1,"UKRN",3,6,0.375,6,0.75,NA,6,1,0,1,1,1,1,1,1,1,1
637,"100",2439,"1","UKRN08","","","","","Year 1","","","","","2",2,1,0,1,1,2,2,1,1,2,1,2,1,1,0,-1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,-1,-1,-1,-1,-2,2,1,0,1,1,"The difficulties of replicating a study with the same results and outcome",1,1,1,"","The difficulties of replicating a study with the same results and outcome",0,1,"UKRN",3,17,1.0625,-3,-0.375,8,4,1,1,1,1,1,1,1,1,1,1
638,"100",1610,"1","UKRN08","","","","","Year 2","","","","","3",2,2,0,-1,-1,1,1,-2,1,0,2,1,2,1,-2,-2,1,1,1,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,1,1,-1,-2,-1,-1,1,0,1,1,"The replication crisis is a methodological crisis that found many scientific studies were extremely difficult or impossible to replicate. ",0,0,1,"","The replication crisis is a methodological crisis that found many scientific studies were extremely difficult or impossible to replicate. ",0,1,"UKRN",3,5,0.3125,-2,-0.25,NA,0,1,0,1,1,1,1,1,1,1,1
639,"100",1961,"1","UKRN08","","","","","Year 1","","","","","2",1,2,1,1,0,1,1,-1,1,0,1,-1,0,-1,-1,-1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,-1,-1,0,0,0,1,1,"the study cant be replicated making it most likely wrong or something wrong with it",0,1,1,"","the study cant be replicated making it most likely wrong or something wrong with it",0,1,"UKRN",3,4,0.25,0,0,8,1,1,1,1,1,1,1,1,1,1,1
640,"100",2129,"1","UKRN08","","","","","Year 2","","","","","2",2,2,2,2,2,2,2,0,2,0,1,2,2,-1,-2,-1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,2,2,2,2,-1,2,1,2,1,1,"Published research and the inability to replicate the results",0,0,1,"","Published research and the inability to replicate the results",1,1,"UKRN",3,17,1.0625,12,1.5,8,2,1,1,1,1,1,1,1,1,1,1
641,"100",1925,"1","UKRN08","","","","","Year 2","","","","","2",1,1,0,1,1,0,1,1,1,1,1,1,1,0,-1,-1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,1,1,1,1,"The issue with the reliability of a study",0,0,1,"","The issue with the reliability of a study",0,1,"UKRN",3,9,0.5625,2,0.25,8,0,1,1,1,1,1,1,1,1,1,1
642,"100",1876,"1","UKRN08","","","","","Year 1","","","","","1",2,1,2,1,2,2,2,2,2,2,1,1,1,-1,0,0,1,1,1,1,NA,1,1,1,0,0,0,1,0,0,0,1,2,2,2,2,0,2,1,1,1,1,"A crisis within contemporary science across multiple fields, where past research methods are being replicated with different results being collected. This conflict of information is reducing the replicability and validity of past research, which affects it's standing and in turn all research stemming from it. ",1,1,1,"n/a","A crisis within contemporary science across multiple fields, where past research methods are being replicated with different results being collected. This conflict of information is reducing the replicability and validity of past research, which affects it's standing and in turn all research stemming from it. ",1,1,"UKRN",3,20,1.25,12,1.5,NA,2,1,0,1,1,1,1,1,1,1,1
643,"100",3113,"1","UKRN08","","","","","Year 1","","","","","1",2,2,0,-1,2,1,2,1,2,2,1,2,2,-1,0,-2,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,2,2,2,2,-2,-1,1,2,1,1,"results from studies cant be replicated, due to this the studies cant be proved false or correct.",0,0,1,"","results from studies cant be replicated, due to this the studies cant be proved false or correct.",1,1,"UKRN",3,15,0.9375,8,1,8,4,1,1,1,1,1,1,1,1,1,1
644,"100",1219,"1","UKRN08","","","","","Year 2","","","","","1",2,1,1,2,0,-2,2,-1,1,1,2,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,2,1,-1,1,1,-2,0,0,"",1,0,1,"n/a","",NA,1,"UKRN",3,11,0.6875,3,0.375,8,4,1,1,1,1,1,1,1,1,1,0
645,"100",1919,"1","UKRN08","","","","","Year 2","","","","","1",1,1,2,0,0,1,1,0,1,2,1,1,1,2,1,0,1,NA,1,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,1,1,"The inability to reproduce major experiments from the past.",0,1,1,"","The inability to reproduce major experiments from the past.",0,1,"UKRN",3,15,0.9375,7,0.875,NA,0,1,0,1,1,1,1,1,1,1,1
647,"100",3799,"1","UKRN08","","","","","Year 1","","","","","2",1,1,-1,1,1,1,0,2,-1,-1,-1,1,1,1,-1,-1,1,NA,NA,1,NA,NA,NA,1,1,0,1,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,"it tests whether a piece of research would be able to be completed again by someone else and the results come out the same. it tests whether people can hypothesise the future, which is obvs not exactly possible ",1,1,1,"","it tests whether a piece of research would be able to be completed again by someone else and the results come out the same. it tests whether people can hypothesise the future, which is obvs not exactly possible ",0,1,"UKRN",3,4,0.25,-6,-0.75,NA,3,1,0,1,1,1,1,1,1,1,1
648,"100",3461,"1","UKRN08","","","","","Year 1","","","","","1",0,1,0,1,1,1,1,0,1,1,1,1,1,-1,0,-1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,2,0,-1,1,-1,0,1,1,1,1,"The belief that the results of scientific studies cannot be reproduced and are likely to be wrong",1,1,1,"None, thank you!","The belief that the results of scientific studies cannot be reproduced and are likely to be wrong",1,1,"UKRN",3,8,0.5,3,0.375,8,5,1,1,1,1,1,1,1,1,1,1
649,"100",2957,"1","UKRN08","","","","","Year 2","","","","","2",1,2,1,-1,0,-1,0,-1,-1,-2,2,2,0,-1,-1,-2,NA,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,-1,-1,-2,-2,-2,-1,1,0,0,0,"",0,0,0,"","",NA,1,"UKRN",3,-2,-0.125,-8,-1,NA,4,1,0,1,1,1,1,1,1,1,0
650,"100",1758,"1","UKRN08","","","","","Year 2","","","","","2",1,1,0,1,1,2,2,2,2,2,-1,-1,1,-1,-1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,-1,-1,2,-1,0,1,-1,2,1,1,"the idea that a lot of studies are hard to reproduce ",0,0,1,"","the idea that a lot of studies are hard to reproduce ",0,1,"UKRN",3,11,0.6875,1,0.125,8,2,1,1,1,1,1,1,1,1,1,1
651,"100",3453,"1","UKRN08","","","","","Year 1","","","","","2",2,2,0,-1,0,0,-1,-1,1,1,1,2,2,2,2,-1,1,1,1,1,NA,1,1,1,1,0,1,0,0,1,0,0,1,1,0,2,-1,0,2,-1,1,1,"It refers to the difficulty or inability to reproduce the results of previous scientific studies which leads to failure to determine the credibility of the research.",1,1,1,"","It refers to the difficulty or inability to reproduce the results of previous scientific studies which leads to failure to determine the credibility of the research.",1,1,"UKRN",3,11,0.6875,4,0.5,NA,3,1,0,1,1,1,1,1,1,1,1
652,"83",2737,"0","UKRN08","","","","","Year 1","","","","","2",2,2,2,2,2,2,1,-1,2,1,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,2,2,2,2,1,2,0,2,1,1,"where you replicate research to see if it is reliable",1,1,1,"","where you replicate research to see if it is reliable",0,1,"UKRN",3,22,1.375,13,1.625,8,5,1,1,1,1,1,1,1,1,1,1
