"ID","Progress","Duration_Seconds","Finished","Uni","Full_Part","PTY","PTY_Other","Course_Duration","Current_Year","Course_Duration_Other","Current_Year_Other","Course_Name","Previous_Training","Gender","Perception_1","Perception_2","Perception_3","Perception_4","Perception_5","Perception_6","Perception_7","Perception_8","Perception_9","Perception_10","Perception_11","Perception_12","Perception_13","Perception_14","Perception_15","Perception_16","Awareness_1","Awareness_2","Awareness_3","Awareness_4","Awareness_5","Awareness_6","Awareness_7","Awareness_8","Experience_1","Experience_2","Experience_3","Experience_4","Experience_5","Experience_6","Experience_7","Experience_8","Knowledge_1","Knowledge_2","Knowledge_3","Knowledge_4","Knowledge_5","Knowledge_6","Knowledge_7","Knowledge_8","crisis_aware","crisis_learnt","understanding_crisis","os_explain","os_learnt","applicability","comments","include","UKRN","timepoint","crisis_explain","Perception_Score_Total","Perception_Score_Mean","Knowledge_Score_Total","Knowledge_Score_Mean","Awareness_Score_Total","Experience_Score_Total","Perception_Completed","Awareness_Completed","Experience_Completed","Knowledge_Completed","crisis_aware_Completed","crisis_learnt_Completed","os_explain_Completed","os_learnt_Completed","applicability_Completed","crisis_explain_Completed"
734,"100",285,"TRUE","UKRN08","Full-time","No","","3","Final Year","","","Psychology with criminology ","Yes","Fenale",2,2,0,2,0,1,1,-1,1,-1,2,-2,2,-1,-1,2,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,2,2,2,-1,0,0,2,2,1,1,"Many studies are impossible to replicate",0,1,1,"",1,"UKRN",1,0,9,0.5625,9,1.125,6,2,1,1,1,1,1,1,1,1,1,1
735,"100",595,"TRUE","UKRN08","Full-time","No","","3","Year 1","","","Psychology with Criminology ","No","Female ",1,2,1,1,0,1,0,0,1,1,1,2,2,1,-1,-1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,2,2,0,2,-1,1,0,0,1,1,"Older experiments being repeated but the same results not being achieved/replicated ",1,1,1,"",1,"UKRN",1,1,12,0.75,6,0.75,5,1,1,1,1,1,1,1,1,1,1,1
736,"100",405,"TRUE","UKRN08","Full-time","No","","3","Year 1","","","Psychology ","No","Female",2,2,2,2,2,1,2,-1,2,1,2,2,2,-2,-1,-2,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,2,1,2,1,-2,1,1,1,1,1,"A difficulty in psychology to repeat an experiment and get the same results ",0,0,1,"",1,"UKRN",1,1,16,1,7,0.875,2,4,1,1,1,1,1,1,1,1,1,1
738,"100",628,"TRUE","UNI20","Full-time","Yes","","3","Year 2","","","Psychology ","No","Female",1,1,0,0,0,2,0,0,2,1,0,1,0,2,-1,-1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,2,0,0,-1,-1,-1,0,2,0,NA,"",1,0,0,"Whether or not these questions are applicable to undergraduate students, I think is course specific",1,"Non-UKRN",1,9999,8,0.5,1,0.125,2,6,1,1,1,1,1,0,1,1,1,0
740,"100",898,"TRUE","UKRN08","Full-time","Yes","","4","Year 1","","","Psychology ","Yes","Male",1,2,2,1,1,1,2,1,1,0,0,2,1,0,0,-2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,2,2,-1,-1,-2,-2,-1,2,1,1,"Many studies amongst the literature don't replicate when repeated ",0,0,1,"",1,"UKRN",1,1,13,0.8125,-1,-0.125,2,3,1,1,1,1,1,1,1,1,1,1
742,"100",528,"TRUE","UNI01","Full-time","No","","3","Year 2","","","psychology","Yes","female",1,-1,1,-2,1,1,1,1,-1,-2,1,0,-1,0,0,-1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,-1,-1,0,1,1,1,1,"belief that scientific research cannot be replicated to produce the same results ",0,0,0,"",1,"Non-UKRN",1,0,-1,-0.0625,3,0.375,4,1,1,1,1,1,1,1,1,1,1,1
743,"100",10896,"TRUE","UKRN08","Full-time","No","","3","Final Year","","","Psychology","Yes","Female ",2,2,1,1,1,1,2,1,2,1,1,2,1,0,-1,-1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,2,1,2,2,-1,1,1,1,1,1,"The failure to replicate results of a study",0,1,1,"",1,"UKRN",1,1,16,1,9,1.125,7,1,1,1,1,1,1,1,1,1,1,1
744,"100",1200,"TRUE","UKRN08","Full-time","No","","3","Final Year","","","Psychology ","Yes","Female ",0,2,0,1,-1,0,1,0,-2,-2,1,2,1,2,-2,-1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,-2,2,-1,1,1,0,1,0,"It is when studies are difficult to replicate ",0,1,0,"",1,"UKRN",1,0,2,0.125,1,0.125,6,2,1,1,1,1,1,1,1,1,1,1
746,"100",304,"TRUE","UNI52","Full-time","No","","3","Year 2","","","Childhood and Youth and Psychology ","Yes","Female",1,1,1,-1,0,2,2,1,-2,-2,1,2,1,1,-2,-1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,-2,1,0,1,1,0,NA,"",0,0,1,"",1,"Non-UKRN",1,9999,5,0.3125,3,0.375,5,2,1,1,1,1,1,0,1,1,1,0
747,"100",340,"TRUE","UNI52","Full-time","No","","3","Year 2","","","Psychology","Yes","Female",1,1,2,1,1,0,1,-1,-2,-2,1,2,1,1,-1,-1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,-2,-2,-2,-2,-1,-1,0,NA,"",1,0,1,"",1,"Non-UKRN",1,9999,5,0.3125,-8,-1,4,4,1,1,1,1,1,0,1,1,1,0
748,"100",440,"TRUE","UNI52","Full-time","No","","3","Year 2","","","Psychology ","No","Female",0,1,-1,1,1,1,2,2,0,-1,-1,1,1,-1,-1,-1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-1,-1,-1,-1,1,-1,0,0,NA,"",0,0,1,"",1,"Non-UKRN",1,9999,4,0.25,-3,-0.375,3,1,1,1,1,1,1,0,1,1,1,0
749,"100",555,"TRUE","UNI52","Full-time","No","","3","Year 2","","","BSc Psychology ","Yes","Female ",2,2,0,2,0,-1,2,-2,2,-1,0,1,1,-1,0,-2,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,2,2,2,-1,-2,1,-1,1,1,0,"When studies can't be replicated because researchers dont provide all the methodology they used",1,1,1,"",1,"Non-UKRN",1,1,5,0.3125,4,0.5,4,2,1,1,1,1,1,1,1,1,1,1
750,"100",314,"TRUE","UNI52","Full-time","No","","3","Year 1","","","Psychology","Yes","Female",2,1,2,2,1,1,2,1,1,1,1,2,2,1,-2,-1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,-1,-1,1,2,1,1,1,"Only a small number of published research findings are actually replicable",1,1,1,"",1,"Non-UKRN",1,1,17,1.0625,5,0.625,7,4,1,1,1,1,1,1,1,1,1,1
751,"100",500,"TRUE","UNI52","Full-time","No","","3","Final Year","","","Mathematics and Psychology","Yes","Female",0,1,1,1,1,1,2,1,0,1,1,1,-1,0,1,-1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,2,-1,-2,1,-1,1,0,NA,"",1,1,1,"",1,"Non-UKRN",1,9999,10,0.625,2,0.25,4,4,1,1,1,1,1,0,1,1,1,0
752,"100",371,"TRUE","UNI52","Full-time","No","","3","Year 1","","","Psychology","Yes","Male",2,2,2,2,2,2,2,2,2,1,1,2,2,2,-2,-2,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,2,2,2,2,-1,2,2,2,1,0,"That older, particularly 'classic' studies, especially whose findings are profound and widespread, do not exhibit validity when replicated today identically or in variation.",0,0,1,"",1,"Non-UKRN",1,0,22,1.375,13,1.625,5,3,1,1,1,1,1,1,1,1,1,1
753,"100",542,"TRUE","UNI52","Full-time","No","","3","Final Year","","","Psychology ","Yes","Female",2,1,1,1,1,1,2,1,2,2,-1,2,0,-1,-1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-1,1,1,0,-1,-1,-1,0,0,NA,"",1,0,1,"",1,"Non-UKRN",1,9999,14,0.875,-2,-0.25,4,4,1,1,1,1,1,0,1,1,1,0
754,"100",674,"TRUE","UNI52","Full-time","No","","3","Year 1","","","Psychology health and wellbeing","No","Male",1,0,1,1,1,0,1,1,1,0,0,1,-1,-1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,NA,"",0,0,1,"Not at this time",1,"Non-UKRN",1,9999,7,0.4375,4,0.5,5,3,1,1,1,1,1,0,1,1,1,0
755,"100",614,"TRUE","UNI52","Full-time","No","","3","Year 2","","","Psychology ","No","Female ",2,2,-1,1,0,2,2,2,1,-2,2,2,-2,1,-2,-1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,1,2,1,-1,-1,-1,2,1,1,"A crisis effecting the replicability and reliability of social science and medical experimental results ",0,0,1,"",1,"Non-UKRN",1,0,9,0.5625,5,0.625,8,0,1,1,1,1,1,1,1,1,1,1
756,"100",447,"TRUE","UNI52","Full-time","No","","3","Year 1","","","Psychology ","No","Female ",1,0,1,1,1,1,2,0,2,-1,1,1,-1,1,-1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,-1,1,0,0,1,-1,1,1,1,"That many studies cant be replicated which means they are wrong  ",0,0,1,"",1,"Non-UKRN",1,1,9,0.5625,2,0.25,6,2,1,1,1,1,1,1,1,1,1,1
757,"100",417,"TRUE","UNI52","Full-time","No","","3","Year 2","","","Childhood youth studies and psychology ","Yes","Female ",0,1,1,-1,1,1,2,0,1,-1,2,2,1,1,-1,-1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,-1,1,-2,0,1,1,1,1,0,"",0,0,1,"",1,"Non-UKRN",1,9999,9,0.5625,2,0.25,5,3,1,1,1,1,1,1,1,1,1,0
758,"100",1224,"TRUE","UNI52","Full-time","No","","3","Year 2","","","BSc Psychology","Yes","Female",1,2,2,2,1,1,-1,-1,-1,-2,1,2,0,1,-1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,-1,-1,-1,1,1,0,NA,"",0,0,1,"",1,"Non-UKRN",1,9999,7,0.4375,1,0.125,5,4,1,1,1,1,1,0,1,1,1,0
759,"100",585,"TRUE","UKRN08","Full-time","Yes","","3","Year 2","","","Psychology with Criminology","Yes","Female",1,1,1,1,1,-1,2,2,-1,-2,1,2,1,0,0,-1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,-1,-2,-2,1,0,1,0,"I think it is a crisis in which many studied have been replicated but the results have not be reproduced. ",0,0,1,"",1,"UKRN",1,1,8,0.5,-1,-0.125,1,7,1,1,1,1,1,1,1,1,1,1
760,"100",296,"TRUE","UNI52","Full-time","No","","3","Year 2","","","Psychology and Creative Writing ","No","Female",2,2,1,0,0,0,2,1,0,-2,1,0,1,-2,0,-1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,2,2,0,2,1,1,0,NA,"",0,0,1,"",1,"Non-UKRN",1,9999,5,0.3125,8,1,1,3,1,1,1,1,1,0,1,1,1,0
761,"100",344,"TRUE","UKRN08","Full-time","No","","3","Year 1","","","Psychology ","Yes","Female",1,2,0,1,2,2,2,1,2,0,1,2,0,1,-1,-2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2,1,1,1,-2,1,0,1,1,1,"Studies that haven’t been replicated and often have made up results ",0,0,1,"",1,"UKRN",1,0,14,0.875,5,0.625,7,0,1,1,1,1,1,1,1,1,1,1
762,"100",419,"TRUE","UNI52","Full-time","No","","3","Year 2","","","Psychology","No","Female",1,2,0,1,1,1,1,0,0,2,1,2,-1,0,-1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,-1,-1,1,-1,1,-1,1,0,1,1,"When it is impossible to recreate the findings of an experiment",0,0,1,"",1,"Non-UKRN",1,1,10,0.625,-1,-0.125,6,2,1,1,1,1,1,1,1,1,1,1
763,"100",644,"TRUE","UNI52","Full-time","No","","3","Year 2","","","Psychology","Yes","female ",1,0,0,2,2,2,2,2,0,0,1,2,-1,0,-1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,-1,0,0,NA,"",0,0,1,"",1,"Non-UKRN",1,9999,12,0.75,4,0.5,2,6,1,1,1,1,1,0,1,1,1,0
764,"100",547,"TRUE","UKRN08","Full-time","Yes","","4","Placement Year","","","BSc Biological Psychology","Yes","Female",0,1,0,1,1,-1,1,1,1,-2,1,-1,1,-1,-1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,-1,-2,-1,1,1,1,1,"",0,0,1,"",1,"UKRN",1,9999,3,0.1875,1,0.125,6,3,1,1,1,1,1,1,1,1,1,0
765,"100",967,"TRUE","UNI52","Full-time","No","","3","Year 2","","","Psychology Bsc","Yes","Female",1,1,1,1,1,1,0,0,1,1,-1,2,0,0,-1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,-1,1,1,-1,1,0,NA,"",0,0,1,"All data should be anonymous before being published",1,"Non-UKRN",1,9999,9,0.5625,4,0.5,2,0,1,1,1,1,1,0,1,1,1,0
766,"100",432,"TRUE","UNI52","Full-time","No","","3","Final Year","","","Psychology ","No","Female",2,2,1,1,1,1,2,2,1,-1,1,2,1,2,-1,-1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,2,1,-1,-1,-1,1,0,1,1,0,"Hard to make a replication of a study ",1,0,1,"It can be intimidating learning RMS for the first time. I would have found a glossary with meanings a lot of help at the beginning of the course. ",1,"Non-UKRN",1,0,16,1,2,0.25,7,1,1,1,1,1,1,1,1,1,1,1
767,"100",437,"TRUE","UNI52","Full-time","No","","3","Year 1","","","Psychology Hons BSC","No","Female ",2,2,2,2,2,2,2,2,2,2,2,2,0,-2,2,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,2,2,2,2,2,2,2,2,1,0,"Studies are difficult to replicate ",0,0,1,"",1,"Non-UKRN",1,0,24,1.5,16,2,5,3,1,1,1,1,1,1,1,1,1,1
768,"100",5876,"TRUE","UNI52","Full-time","No","","3","Year 1","","","Psychology with English Language","Yes","Female",1,1,-1,1,-1,1,0,-1,1,1,1,2,0,0,-1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,-1,-1,1,1,1,1,1,"The issue of whether published studies are reliable/accurate ",0,0,1,"",1,"Non-UKRN",1,0,6,0.375,4,0.5,5,0,1,1,1,1,1,1,1,1,1,1
769,"100",447,"TRUE","UNI52","Full-time","No","","3","Year 2","","","Psychology","No","Female",1,1,1,1,-1,0,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-1,-1,-1,-1,0,1,1,0,NA,"",0,1,1,"",1,"Non-UKRN",1,9999,12,0.75,-1,-0.125,1,1,1,1,1,1,1,0,1,1,1,0
770,"100",689,"TRUE","UNI52","Full-time","No","","3","Year 2","","","Psychology BSc ","No","Female",1,1,1,1,1,1,2,-1,1,1,1,2,0,2,1,-1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,2,-1,1,1,1,0,NA,"",0,0,1,"",1,"Non-UKRN",1,9999,14,0.875,7,0.875,2,3,1,1,1,1,1,0,1,1,1,0
771,"100",1709,"TRUE","UKRN08","Full-time","Yes","","4","Placement Year","","","BSc Psychology","Yes","male",1,2,1,2,2,2,2,1,2,2,1,2,1,0,-2,-2,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,2,2,1,0,-2,-1,0,1,1,1,"A drive to replicate research that found many pieces of research did not have their results reproduced",0,0,1,"",1,"UKRN",1,1,17,1.0625,3,0.375,5,2,1,1,1,1,1,1,1,1,1,1
772,"100",734,"TRUE","UNI52","Full-time","Other (Please specify)","Optional","3","Year 1","","","Bachelor Of Arts With Honours (Combined) - Accounting & Finance And Psychology","No","Female",1,0,1,0,0,2,1,1,0,2,1,2,1,1,-1,-1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,2,1,-1,-1,0,0,1,1,"The crisis involving lack of reproducibility of studies, even those published in the journal articles.",0,0,1,"No",1,"Non-UKRN",1,0,11,0.6875,2,0.25,5,3,1,1,1,1,1,1,1,1,1,1
773,"100",427,"TRUE","UNI52","Full-time","No","","3","Year 2","","","Psychology","Yes","Female",1,0,0,1,1,-1,1,0,0,1,1,1,0,-1,0,-1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,-1,-1,1,-1,-1,0,1,1,1,0,"Many studies impossible to reproduce ",1,0,1,"",1,"Non-UKRN",1,0,4,0.25,-1,-0.125,4,3,1,1,1,1,1,1,1,1,1,1
774,"100",348,"TRUE","UNI69","Full-time","No","","4","Final Year","","","Psychology ","No","Female",1,1,1,0,1,1,1,1,1,1,1,1,1,-1,-1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,-1,-1,1,1,-1,-1,1,1,0,NA,"",0,0,0,"",1,"Non-UKRN",1,9999,10,0.625,0,0,2,6,1,1,1,1,1,0,1,1,1,0
775,"100",510,"TRUE","UNI52","Full-time","No","","3","Year 2","","","Psychology and Criminology","Yes","Non-Binary",2,2,1,2,2,2,2,2,2,2,-1,1,0,-1,0,-1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,2,2,2,-1,0,1,0,1,1,0,"Too many studies repeating the same thing rather than researching new areas because so much research is paywalled people dont know what has already been covered",0,0,1,"Paywalled journals literally slow down the advancement of human knowledge as a whole. If journals were rightfully made free and knowledge was not capitalised we would be years ahead of where we are today",1,"Non-UKRN",1,0,17,1.0625,7,0.875,4,4,1,1,1,1,1,1,1,1,1,1
776,"100",542,"TRUE","UNI52","Full-time","No","","3","Final Year","","","Biology and Psychology","Yes","Female",2,1,-1,1,-1,1,2,1,-1,-1,1,2,-1,0,-2,-1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,-1,-1,0,0,1,1,0,"The lack of replication studies, everyone wants to research something new. Findings are not often reconfirmed",0,0,1,"",1,"Non-UKRN",1,0,3,0.1875,1,0.125,3,5,1,1,1,1,1,1,1,1,1,1
777,"100",860,"TRUE","UKRN08","Full-time","No","","3","Year 2","","","Psychology (BSc)","Yes","Female",2,2,2,2,1,2,0,2,2,0,2,2,2,0,-1,-1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,2,2,2,2,0,1,2,2,1,1,"It relates to the methodology of studies, where it is hard to replicate or cannot be replicated at all.",0,0,1,"I think it is important to share and debate all aspects of the methodology with other professionals",1,"UKRN",1,1,19,1.1875,13,1.625,7,3,1,1,1,1,1,1,1,1,1,1
778,"100",367,"TRUE","UKRN08","Full-time","Yes","","3","Year 2","","","Psychology","No","Female",1,2,1,1,1,1,2,2,1,0,2,1,2,2,-1,-1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,2,1,2,2,-1,1,2,1,1,1,"Where past studies are not replicated leading to a mistrust of science",1,1,1,"",1,"UKRN",1,0,17,1.0625,10,1.25,6,2,1,1,1,1,1,1,1,1,1,1
779,"100",688,"TRUE","UNI52","Full-time","No","","3","Final Year","","","Psychology ","No","Male",2,2,0,1,0,1,-1,-1,1,-1,1,2,1,2,-1,-1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,2,1,-1,-2,-1,-1,0,1,1,1,"Unable to replicate previous studies reulting in the validity of the findings ",0,0,1,"",1,"Non-UKRN",1,0,8,0.5,-1,-0.125,2,6,1,1,1,1,1,1,1,1,1,1
780,"100",693,"TRUE","UKRN08","Full-time","No","","3","Year 1","","","BSC (Hons) Psychology","Yes","Female ",2,2,1,1,1,1,2,1,1,-2,2,2,1,1,0,-2,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,2,1,1,1,-1,0,1,1,1,1,"Multiple studies are not being replicated and are giving insignificant results. This suggests that the results of the original studies are not reliable/the results were tampered with.  ",0,1,1,"",1,"UKRN",1,1,14,0.875,6,0.75,4,1,1,1,1,1,1,1,1,1,1,1
781,"100",361,"TRUE","UNI52","Full-time","No","","3","Year 2","","","Psychology ","Yes","Female ",1,1,0,1,1,1,1,1,1,-1,1,1,0,1,-1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,-1,0,1,0,0,NA,"",1,0,1,"",1,"Non-UKRN",1,9999,9,0.5625,3,0.375,5,3,1,1,1,1,1,0,1,1,1,0
782,"100",725,"TRUE","UNI52","Full-time","No","","3","Year 2","","","Bachelor Of Arts With Honours (Combined) - Criminology And Psychology","Yes","female",1,2,0,0,2,1,2,2,2,-2,1,1,-1,-1,0,-2,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,-1,-1,1,-2,-2,-2,1,1,1,0,"the inability to replicate certain studies to test the results",0,0,1,"",1,"Non-UKRN",1,0,8,0.5,-5,-0.625,5,2,1,1,1,1,1,1,1,1,1,1
784,"100",772,"TRUE","UKRN08","Full-time","No","","3","Year 2","","","Psychology with Sociology ","No","Female ",2,1,1,1,1,0,0,0,1,0,2,2,2,2,0,-1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2,1,2,0,0,1,0,1,1,"Problem of insufficient methodological information and questionable analyses making exps unreplicable and results untrustworthy ",0,1,1,"",1,"UKRN",1,1,14,0.875,7,0.875,5,0,1,1,1,1,1,1,1,1,1,1
785,"100",630,"TRUE","UNI52","Full-time","No","","3","Year 2","","","Psychology ","Yes","Female ",1,1,0,1,1,0,1,0,1,0,1,2,0,0,-1,-1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,2,0,1,0,-1,1,0,1,0,NA,"",0,0,1,"",1,"Non-UKRN",1,9999,7,0.4375,4,0.5,6,2,1,1,1,1,1,0,1,1,1,0
786,"100",536,"TRUE","UNI52","Full-time","No","","3","Year 1","","","Psychology ","Yes","Female ",2,1,0,0,1,1,1,1,0,-2,-1,2,1,1,-1,-1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,-1,-1,1,0,1,1,1,"Psychology and other sciences found that a lot of studies weren’t actually replicated successfully. This means studies have questionable reliability within science. ",0,0,1,"",1,"Non-UKRN",1,1,6,0.375,3,0.375,4,4,1,1,1,1,1,1,1,1,1,1
787,"100",802,"TRUE","UNI52","Full-time","No","","3","Year 1","","","Sports Psychology","Yes","Male",1,0,1,-1,1,1,1,1,1,1,0,1,-1,-1,-1,-1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,-1,-1,1,1,1,1,1,"Researchers don't stick to scientific criteria when replicating other researchers studies.",0,0,1,"",1,"Non-UKRN",1,0,4,0.25,4,0.5,7,1,1,1,1,1,1,1,1,1,1,1
788,"100",391,"TRUE","UNI69","Full-time","No","","3","Final Year","","","PSYCHOLOGY ","No","Female",-1,-1,-1,0,1,1,1,0,0,-1,0,0,0,-1,-1,-1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,-1,0,0,-1,-1,-1,1,0,NA,"",0,0,0,"",1,"Non-UKRN",1,9999,-4,-0.25,-2,-0.25,5,3,1,1,1,1,1,0,1,1,1,0
789,"100",1485,"TRUE","UNI52","Full-time","No","","3","Year 1","","","Bachelor Of Arts With Honours (Combined) - Psychology And Special Educational Needs","No","Female",2,1,2,2,1,1,2,1,2,-2,1,2,1,2,1,-1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,-1,-2,-2,-2,1,1,1,1,"The replication crisis refers to the inability of a large portion of scientific studies to be replicated and attain the same finidings as the original study.This can have a great impact upon the reliability of the findings and undermine the field within which the crisis is prevalent. ",1,1,1,"",1,"Non-UKRN",1,1,18,1.125,-1,-0.125,4,0,1,1,1,1,1,1,1,1,1,1
790,"100",421,"TRUE","UNI01","Full-time","No","","3","Year 2","","","psychology","Yes","female ",2,1,2,1,1,1,2,0,2,1,0,1,1,-1,-1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,-1,-1,-1,1,1,1,"when there is a problem with reproducing a study ",0,0,1,"",1,"Non-UKRN",1,0,13,0.8125,1,0.125,3,1,1,1,1,1,1,1,1,1,1,1
791,"100",758,"TRUE","UKRN08","Full-time","No","","3","Year 2","","","Psychology with Criminology ","Yes","Female",1,-1,1,-1,0,1,0,-1,1,-2,2,1,1,-2,0,-2,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,2,1,0,1,-2,-2,1,1,1,1,"Replicating results where they may not be highly valid",0,0,1,"",1,"UKRN",1,0,-1,-0.0625,2,0.25,3,5,1,1,1,1,1,1,1,1,1,1
792,"100",985,"TRUE","UNI20","Full-time","Yes","","3","Placement Year","","","Bsc Psychology ","Yes","Female",0,0,1,-2,-2,1,-1,1,1,-2,2,1,1,0,0,-1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,-2,-1,-1,-1,-1,-1,1,0,NA,"",0,0,1,"",1,"Non-UKRN",1,9999,0,0,-5,-0.625,3,5,1,1,1,1,1,0,1,1,1,0
793,"100",271,"TRUE","UNI20","Full-time","No","","3","Year 2","","","Psychology","No","Female",-1,1,1,0,1,1,1,-2,1,1,-1,2,1,1,-1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,-1,-1,0,1,-1,1,1,0,1,0,"",1,1,1,"",1,"Non-UKRN",1,9999,7,0.4375,0,0,5,2,1,1,1,1,1,1,1,1,1,0
795,"100",297,"TRUE","UNI52","Full-time","No","","3","Year 1","","","BSc Psychology ","No","Female",2,2,-2,-2,2,2,2,2,2,-2,2,2,2,-2,2,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,-1,2,-2,-2,0,1,0,1,0,"Unsure",0,0,1,"",1,"Non-UKRN",1,0,14,0.875,-2,-0.25,7,1,1,1,1,1,1,1,1,1,1,1
796,"100",509,"TRUE","UKRN08","Full-time","Yes","","4","Year 1","","","Psychology Bsc with foundation year","No","Male",2,1,1,1,-1,-1,1,-1,1,2,-1,2,1,-1,-1,-1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,1,2,-1,1,1,1,1,1,"",0,0,1,"",1,"UKRN",1,9999,5,0.3125,4,0.5,4,2,1,1,1,1,1,1,1,1,1,0
797,"100",920,"TRUE","UNI01","Full-time","No","","3","Final Year","","","Psychology Bsc Single Hons","No","Female",1,2,2,2,1,0,-1,-1,2,-2,1,2,1,1,1,-2,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,-1,-1,-1,-1,2,1,1,"the findings of many studies in psychology have been found to not able to be replicated",1,1,1,"",1,"Non-UKRN",1,1,10,0.625,1,0.125,5,3,1,1,1,1,1,1,1,1,1,1
798,"100",365,"TRUE","UNI52","Full-time","No","","3","Final Year","","","Psychology","No","Female",1,1,1,-1,1,1,1,1,1,-1,1,2,1,1,1,-1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,2,1,-1,-1,-1,-1,1,1,1,0,"Replicating a study and finding problems, such as a researcher using a different method.",1,1,1,"",1,"Non-UKRN",1,0,11,0.6875,1,0.125,5,3,1,1,1,1,1,1,1,1,1,1
799,"100",3677,"TRUE","UKRN08","Full-time","Yes","","3","Year 2","","","Psychology BSc (Hons)","Yes","Female",2,2,2,1,1,2,1,0,-1,-2,1,2,2,-1,-2,-1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,2,2,-2,-1,-2,-1,-1,2,1,1,"The replication crisis is related to issues regarding how credible a studies research methods are for collecting data",1,1,0,"I think this may be more applicable to post graduate students such as those completing PhDs. However, I think it is important to be taught about these issues during an undergraduate degree, especially for those looking to further their education or go into research.",1,"UKRN",1,0,9,0.5625,-1,-0.125,5,3,1,1,1,1,1,1,1,1,1,1
